10.0,22.0,4.0,11298.0,12478.0,19805.0,17.0,300.0,15.0,11.0,29.18,60.0,11.0,30.0,16.0,0.0
10.0,23.0,5.0,11298.0,12478.0,19805.0,13.0,290.0,15.0,9.8,29.32,49.0,11.0,30.0,16.0,0.0
10.0,24.0,6.0,11298.0,12478.0,19805.0,18.0,190.0,21.7,13.6,29.32,38.0,11.0,30.0,16.0,0.0
10.0,25.0,7.0,11298.0,12478.0,19805.0,7.0,180.0,20.0,17.0,29.24,73.0,11.0,30.0,16.0,0.0
10.0,26.0,1.0,11298.0,12478.0,19805.0,13.0,350.0,12.0,11.1,29.46,88.0,11.0,30.0,16.0,0.0
10.0,28.0,3.0,11298.0,12478.0,19805.0,16.0,150.0,17.8,15.2,29.05,75.0,11.0,30.0,16.0,0.0
10.0,29.0,4.0,11298.0,12478.0,19805.0,13.0,280.0,17.2,15.9,28.97,87.0,11.0,30.0,16.0,0.0
10.0,30.0,5.0,11298.0,12478.0,19805.0,13.0,280.0,16.1,10.5,29.3,48.0,11.0,30.0,16.0,0.0
10.0,31.0,6.0,11298.0,12478.0,19805.0,7.0,330.0,19.4,11.1,29.52,33.0,11.0,30.0,16.0,0.0
10.0,1.0,4.0,12478.0,11298.0,19805.0,15.0,280.0,13.3,8.6,29.99,51.0,17.0,15.0,20.0,10.0
10.0,2.0,5.0,12478.0,11298.0,19805.0,22.0,150.0,17.2,14.1,29.93,70.0,17.0,15.0,20.0,10.0
10.0,3.0,6.0,12478.0,11298.0,19805.0,9.0,180.0,19.0,18.2,29.82,94.0,17.0,15.0,20.0,10.0
10.0,4.0,7.0,12478.0,11298.0,19805.0,10.0,220.0,18.3,17.0,29.85,87.0,17.0,15.0,20.0,10.0
10.0,5.0,1.0,12478.0,11298.0,19805.0,11.0,290.0,17.8,11.3,29.91,43.0,17.0,15.0,20.0,10.0
10.0,6.0,2.0,12478.0,11298.0,19805.0,10.0,200.0,16.1,12.8,29.87,67.0,17.0,15.0,20.0,10.0
10.0,7.0,3.0,12478.0,11298.0,19805.0,21.0,290.0,16.7,10.3,29.67,43.0,17.0,15.0,20.0,10.0
10.0,8.0,4.0,12478.0,11298.0,19805.0,9.0,320.0,16.7,10.6,30.06,44.0,17.0,15.0,20.0,10.0
10.0,9.0,5.0,12478.0,11298.0,19805.0,8.0,180.0,18.9,17.2,29.71,84.0,17.0,15.0,20.0,10.0
10.0,10.0,6.0,12478.0,11298.0,19805.0,14.0,350.0,15.0,9.2,30.02,44.0,17.0,15.0,20.0,10.0
10.0,11.0,7.0,12478.0,11298.0,19805.0,17.0,280.0,15.6,8.6,30.17,36.0,17.0,15.0,20.0,10.0
10.0,12.0,1.0,12478.0,11298.0,19805.0,6.0,150.0,10.6,6.6,30.28,54.0,17.0,15.0,20.0,10.0
10.0,13.0,2.0,12478.0,11298.0,19805.0,21.0,330.0,12.8,7.5,30.06,45.0,17.0,15.0,20.0,10.0
10.0,14.0,3.0,12478.0,11298.0,19805.0,9.0,240.0,10.0,5.9,30.15,52.0,17.0,15.0,20.0,10.0
10.0,15.0,4.0,12478.0,11298.0,19805.0,18.0,30.0,6.1,5.1,29.89,86.0,17.0,15.0,20.0,10.0
